,domain,url,urlType,R_full_text_Flesch_reading_ease,R_full_text_Flesch_kincaid_grade,R_full_text_smog,R_full_text_gunning_fog,R_full_text_words_per_sentence,R_full_text_capitalized_words,R_full_text_lexicon,R_full_text_urls_counts,R_full_text_long_words,R_full_text_syllables,R_full_text_stop_words,R_full_text_sentences,R_full_text_linsear_write,R_full_text_automated_readability,R_full_text_characters_total,R_full_text_coleman_liax,R_full_text_difficult_words,R_full_text_words_total
2387,www.nytimes.com,http://www.nytimes.com/2016/11/21/opinion/a-retreat-from-tpp-would-empower-china.html,Reliable,60.08,12.2,13.1,19.91696523,11.23076923,82,246,0,180,478,61.30136986,26,6.3,15.2,1823,17.57,98,292
2388,newsinfo.inquirer.net,http://newsinfo.inquirer.net/846600/pope-allows-all-priests-to-absolve-grave-sin-of-abortion,Reliable,46.4,15.9,15.4,20.36701903,16.37209302,132,588,0,454,1174,25.42613636,43,7.571428571,20.4,4609,20.65,208,704
2389,www.nytimes.com,http://www.nytimes.com/2016/11/21/dining/bars-movies.html,Reliable,87.66,12.3,11.7,14.95597484,9.056603774,129,384,0,258,644,37.29166667,53,20,16.9,2734,16.07,112,480
2390,www.nytimes.com,http://www.nytimes.com/2016/11/21/dining/marthas-vineyard-cookbook-club.html,Reliable,69.79,14.7,13.5,14.78952642,9.990654206,181,829,0,591,1564,16.74462114,107,10.33333333,18.1,6130,17.17,235,1069
2391,www.npr.org,http://www.npr.org/2016/11/21/502918030/in-nashville-rep-john-lewis-gets-surprise-from-his-civil-rights-past,Reliable,79.89,16.1,14.1,13.27562768,8.38,95,323,0,237,582,42.72076372,50,6.375,20.8,2345,16.71,83,419
2392,www.cnbc.com,http://www.cnbc.com/2016/11/21/trump-outlines-policy-goals-in-first-major-public-comments-since-election.html,Reliable,63.53,22.6,21.8,17.46023883,7.823529412,25,112,0,87,219,134.5864662,17,24.66666667,28.6,861,21.07,41,133
2393,www.nytimes.com,http://www.nytimes.com/roomfordebate/2016/11/21/should-the-president-be-able-to-block-you-on-twitter,Reliable,52.44,17.6,16.6,16.43928435,10.42253521,134,605,0,489,1260,24.18918919,71,6.444444444,21.5,4804,21,190,740
2394,www.nytimes.com,http://www.nytimes.com/2016/11/21/briefing/donald-trump-pope-francis.html,Reliable,80.92,20.6,17.1,16.65621292,7.363636364,124,419,0,320,822,31.5696649,77,10.5,25.6,3227,19.45,166,567
2395,www.nytimes.com,http://www.nytimes.com/2016/11/21/nyregion/new-york-kindergartners-college-savings.html,Reliable,45.97,19,16.9,18.83996802,16.79545455,122,604,0,446,1240,24.22192152,44,20.66666667,21.7,4599,19.32,187,739
2396,nypost.com,http://nypost.com/2016/11/21/airports-and-train-stations-are-germ-infested-cesspools/,Reliable,77.58,13.7,13.5,14.76697162,10.65306122,67,413,0,307,750,34.29118774,49,8.285714286,18.7,3075,18.04,111,522
2397,www.nytimes.com,http://www.nytimes.com/2016/11/21/world/middleeast/donald-trump-iran-nuclear-deal.html,Reliable,59.39,14.4,14.6,17.65887045,11.90540541,243,715,0,526,1383,20.31782066,74,13.2,18.1,5362,18.1,240,881
2398,www.yahoo.com,https://www.yahoo.com/news/iraqi-villagers-mourn-air-strike-victims-mosul-toll-120638206.html?ref=gs,Reliable,76.99,15.7,14.5,14.20846686,11.23333333,106,539,0,413,966,26.5578635,60,15.25,20.9,3999,17.7,130,674
2399,www.yahoo.com,https://www.yahoo.com/news/iraqs-ascendant-shiite-militias-fight-tal-afar-202209022.html?ref=gs,Reliable,67.22,19.2,16.7,15.85654975,12.52702703,225,731,0,553,1365,19.30960086,74,11.6,24.6,5505,18.92,205,927
2400,www.nytimes.com,http://www.nytimes.com/2016/11/21/sports/basketball/phil-jackson-lebron-james-posse-knicks.html,Reliable,58.4,15.3,15.1,19.09991079,12.88135593,166,628,0,470,1213,23.55263158,59,8,20.1,4799,19.32,227,760
2401,uk.reuters.com,http://uk.reuters.com/article/uk-mitie-group-results-idUKKBN13G0KV,Reliable,56.62,32.6,0,20.0284585,14.63636364,18,126,0,97,255,111.1801242,11,32.5,41,972,19.97,49,161
2402,uk.reuters.com,http://uk.reuters.com/video/2016/11/21/obama-to-putin-us-is-deeply-concerned-ab?videoId=370515038,Reliable,70.74,10.4,10.6,13.67547746,9.058823529,53,122,0,89,224,116.2337662,17,6.875,13.4,886,15.41,31,154
2403,www.huffingtonpost.com,http://www.huffingtonpost.com/entry/donald-trump-white-house-correspondents-dinner_us_5832ef72e4b058ce7aabf260,Reliable,70.47,15.6,13.8,13.99314523,9.329268293,179,615,0,448,1111,23.39869281,82,20.66666667,20.2,4450,17.12,158,765
2404,www.reuters.com,http://www.reuters.com/article/shaw-comms-wireless-idUSL1N1DM0WB,Reliable,66.6,36.1,0,16.82236025,13.14285714,26,72,0,50,142,194.5652174,7,53,44.3,540,19.05,22,92
2405,www.wsj.com,http://www.wsj.com/articles/the-houston-rockets-great-three-point-experiment-1479673700?mod=WSJ_GoogleNews,Reliable,70.8,14.2,12.5,15.04444444,9,14,57,0,42,106,248.6111111,8,13.16666667,18.5,431,18.62,17,72
2406,edition.cnn.com,http://edition.cnn.com/2016/11/20/opinions/trump-tweets-on-hamilton-snl-obeidallah/index.html,Reliable,68.13,16.4,15.7,15.75974511,11.63513514,143,665,0,468,1255,20.78977933,74,18.25,20.5,4964,17.64,196,861
2407,www.latimes.com,http://www.latimes.com/sports/la-live-updates-rams-vs-miami-dolphins-rams-offense-goes-three-and-out-1479679644-htmlstory.html,Reliable,96.65,9,8.8,10.46042966,8.538461538,26,88,0,48,137,161.2612613,13,8.333333333,10.3,558,10.26,14,111
2408,www.nba.com,http://www.nba.com/video/2016/11/20/0021600194-por-bkn-play7,Reliable,100.24,5.7,9.7,10.4,5,10,19,0,12,31,716,5,3.5,8.8,127,10.9,4,25
2409,www.nytimes.com,http://www.nytimes.com/2016/11/20/fashion/american-music-awards-red-carpet-2016.html,Reliable,74.35,8.1,9.7,24.2,5.5,9,19,0,16,34,813.6363636,4,3.5,11.2,137,14.55,11,22
2410,www.sfgate.com,http://www.sfgate.com/news/article/Kanye-West-rants-about-Beyonc-before-cutting-10626426.php,Reliable,68.98,16.5,15.7,9.507732946,10.79746835,362,673,0,472,1274,20.98475967,79,21,17.8,4658,14.28,68,853
2411,www.chron.com,http://www.chron.com/news/texas/article/Rhodes-scholars-for-Class-of-2017-announced-10626088.php,Reliable,44.71,18.2,17.2,18.57046095,9.703125,151,510,0,404,1087,28.82447665,64,11.5,22.2,4033,21.12,197,621
2412,edition.cnn.com,http://edition.cnn.com/2016/11/20/opinions/democrats-cooperate-trump-zelizer/index.html,Reliable,51.06,18.5,17.7,17.79142472,11.77380952,186,803,0,628,1637,18.09908999,84,33,24,6382,21.01,274,989
2413,www.businessinsider.com,http://www.businessinsider.com/r-train-derails-in-india-30-people-dead-railway-official-2016-11,Reliable,60.39,22.4,18.1,18.08961172,10.92,60,221,0,181,442,65.56776557,25,20.66666667,27.6,1694,19.68,80,273
2414,www.reuters.com,http://www.reuters.com/article/india-modi-corruption-consumers-idUSL4N1DH40A,Reliable,66.06,18.3,16.2,18.50879527,13.66666667,99,704,0,506,1363,19.84478936,66,20.33333333,23.1,5294,18.52,249,902
2415,www.wsj.com,http://www.wsj.com/articles/shani-davis-rekindles-fight-with-u-s-speedskating-over-defective-suits-1479666806,Reliable,70.38,10.2,12.2,18.67746479,17.75,26,59,0,44,100,252.1126761,4,10.75,17,454,18.09,17,71
2416,www.latimes.com,http://www.latimes.com/sports/la-live-updates-rams-vs-miami-dolphins-rams-defense-continues-to-make-it-1479685035-htmlstory.html,Reliable,88.32,9.8,8.8,12.63743316,8.411764706,39,109,0,66,185,125.1748252,17,7.142857143,12.5,756,13.56,26,143
2417,www.ndtv.com,http://www.ndtv.com/delhi-news/38-year-old-man-dies-at-trade-fair-in-delhi-1627973,Reliable,88.08,15.5,12.6,14.43841537,8.647058824,38,113,0,66,190,121.7687075,17,19.66666667,19.1,759,14.05,33,147
2418,www.theguardian.com,https://www.theguardian.com/us-news/2016/nov/20/dreamers-daca-donald-trump-repeal-undocumented-immigration-obama,Reliable,49.11,21.5,18.5,17.17621498,13.69811321,126,624,0,468,1225,24.65564738,53,23.66666667,25.8,4635,19.16,176,726
2419,www.yahoo.com,https://www.yahoo.com/news/mosul-mechanics-fight-wrenches-105510590.html,Reliable,74.85,26.3,18.6,16.74361579,13.34482759,42,299,0,217,557,46.25322997,29,29.5,32.9,2221,18.35,91,387
2420,www.theguardian.com,https://www.theguardian.com/tv-and-radio/2016/nov/20/doon-mackichan-sexy-funny-women-interview-two-doors-down-smack-the-pony,Reliable,78.2,15.8,14.4,13.94267575,10.04807692,125,755,0,521,1425,17.1291866,104,21.66666667,19.2,5574,17,207,1045
2421,www.sfgate.com,http://www.sfgate.com/world/article/Iraqi-troops-harden-positions-against-snipers-10626609.php,Reliable,77.75,14.4,13.6,13.94739454,10.48387097,60,254,0,202,470,55.07692308,31,11,18.4,1903,18.33,63,325
2422,people.com,http://people.com/royals/prince-harry-arrives-antigua-caribbean-tour/,Reliable,50.72,15.9,15.1,18.88589377,12.11764706,66,171,0,147,356,86.89320388,17,10.28571429,20.1,1386,21.81,62,206
2423,www.yahoo.com,https://www.yahoo.com/news/prince-harry-lands-antigua-launch-caribbean-trip-205014184.html?ref=gs,Reliable,59.97,14.5,14.6,18.29803922,11.33333333,35,83,0,65,163,175.4901961,9,13.2,18.1,641,19.6,30,102
2424,www.latimes.com,http://www.latimes.com/world/la-fg-nicolas-sarkozy-defeat-20161120-story.html,Reliable,48.47,24.3,21.4,15.02015504,14.33333333,172,426,0,341,875,34.68992248,36,16.75,29.6,3351,20.9,94,516
2425,www.npr.org,http://www.npr.org/2016/11/20/502782533/vegans-and-vegetarians-gather-for-a-different-type-of-thanksgiving,Reliable,36.96,15.8,0,18.93333333,9,7,22,0,20,51,662.962963,3,10.75,16.8,177,20.57,9,27
2426,www.usatoday.com,http://www.usatoday.com/story/life/movies/2016/11/20/lin-manuel-miranda-moves-london-promises-terrible-british-accent/94165768/,Reliable,70.9,22.3,17.8,13.69105493,8.897058824,183,440,0,335,878,29.58677686,68,13.4,27,3343,18.4,123,605
2427,www.npr.org,http://www.npr.org/2016/11/20/502572461/in-moana-new-voices-both-uphold-and-challenge-the-disney-tradition,Reliable,79.5,22.1,16.9,13.92177127,8.759036145,159,549,0,397,1040,24.62173315,83,12.6,27.4,4068,17.42,153,727
2428,www.npr.org,http://www.npr.org/2016/11/20/502770873/trump-s-private-business-dealings-pose-unprecedented-conflicts-of-interest,Reliable,52.53,13.1,0,25.48817204,10.33333333,12,26,0,21,52,577.4193548,3,8.75,18.9,213,22.66,15,31
2429,people.com,http://people.com/human-interest/boston-marathon-bombing-survivors-patrick-downes-jessica-kensky-hbo-doc/,Reliable,78.27,18.1,15.5,13.47828415,9.975903614,129,637,0,437,1184,21.61835749,83,29,21.8,4632,17.18,155,828
2430,www.wsj.com,http://www.wsj.com/articles/u-k-s-may-pledges-to-bolster-science-spending-cut-corporate-tax-rate-1479736685?mod=fox_australian,Reliable,42.38,17.4,0,25.87103825,20.33333333,20,54,0,42,102,293.442623,3,21.25,23,413,19.73,24,61
2431,www.yahoo.com,https://www.yahoo.com/news/asia-shares-listless-china-japan-rise-dollars-gain-060704828.html?ref=gs,Reliable,69.76,13.2,12.1,16.36581835,10.02380952,74,350,0,249,613,42.51781473,42,7.571428571,16.8,2508,15.95,109,421
2432,www.theguardian.com,https://www.theguardian.com/politics/2016/nov/21/ukip-led-pan-european-party-misspent-over-half-million-euro,Reliable,55.24,16.6,17.2,17.7125,16,121,524,0,407,1019,27.96875,40,18.75,22.2,4045,20.14,149,640
2433,www.nhl.com,https://www.nhl.com/avalanche/news/avs-host-can-food-drive/c-283949004,Reliable,63.22,12.4,13.6,17.09812087,8.136363636,73,156,0,113,279,100,22,16.75,18.1,1189,19.25,53,179
2434,people.com,http://people.com/crime/man-who-killed-his-daughters-sexual-abuser-likely-wont-be-pardoned-say-lawyers-on-case/,Reliable,68.66,13,14.1,16.46757414,11.10810811,86,340,0,260,607,43.55231144,37,16.75,17.4,2493,17.75,103,411
2435,www.yahoo.com,https://www.yahoo.com/news/ap-explains-things-know-korean-scandal-075840845.html?ref=gs,Reliable,50.61,18.6,18.7,17.87070707,12.22222222,86,436,0,330,914,32.54545455,45,23.33333333,23.7,3537,22.34,151,550
2436,www.yahoo.com,https://www.yahoo.com/news/tropical-depression-16-forms-over-southwestern-caribbean-sea-090633473.html?ref=gs,Reliable,59.63,19.5,0,18.66666667,11.66666667,20,53,0,38,111,255.7142857,6,25.25,22.5,409,18.8,21,70
2437,www.ndtv.com,http://www.ndtv.com/india-news/mamata-banerjee-targets-pm-modi-to-hit-delhi-streets-against-currency-ban-1628301,Reliable,70.92,23.5,19,13.59527639,8.880952381,62,277,0,187,557,47.98927614,42,16.5,27.4,2041,17.18,75,373
2438,www.reuters.com,http://www.reuters.com/article/bgeo-group-results-idUSL4N1DM4GG,Reliable,75.12,37.5,21.5,15.89575372,13.08333333,47,245,0,176,449,57.00636943,24,29,48.4,1795,17.89,68,314
2439,www.ndtv.com,http://www.ndtv.com/india-news/tiger-deaths-increased-by-25-in-2016-environment-minister-1628412,Reliable,69.55,24.4,17.9,15.28951995,10.23529412,35,135,0,93,253,102.8735632,17,20.33333333,30,990,17.65,40,174
2440,www.huffingtonpost.com,http://www.huffingtonpost.com/karen-williams/my-recipe-for-an-almost-s_b_13125858.html,Reliable,78.3,11.6,12.3,13.2161809,9.95,60,313,0,213,540,44.97487437,40,16,15.5,2197,15.26,72,398
2441,www.nhl.com,https://www.nhl.com/news/rangers-mika-zibanejad-out-6-8-weeks-with-broken-fibula/c-283931034,Reliable,96.36,14.4,8.5,11.2627451,8.823529412,66,228,0,142,369,59.66666667,34,13.75,19.8,1579,14.28,43,300
2442,www.nydailynews.com,http://www.nydailynews.com/news/national/police-protesters-face-dakota-access-pipeline-gallery-1.2881600,Reliable,49.07,12.7,0,14.53037037,5.4,19,24,0,20,49,662.962963,5,7.5,17.4,192,21.45,7,27
2443,www.nydailynews.com,http://www.nydailynews.com/entertainment/music/kanye-west-cancels-remainder-saint-pablo-tour-article-1.2882176,Reliable,77.52,19.4,17.1,16.24126984,10.71428571,59,176,0,128,321,79.55555556,21,16.25,24.6,1268,16.66,56,225
2444,www.wsj.com,http://www.wsj.com/articles/the-10-point-1479729227,Reliable,63.24,13.6,12.7,19.49101979,8.111111111,27,56,0,36,115,245.2054795,9,8.1,16.4,445,19.12,26,73
2445,www.businessinsider.com,http://www.businessinsider.com/trump-plan-secure-border-mexican-auto-industry-2016-11,Reliable,60.04,18.4,18.8,16.65104999,11.26530612,76,454,0,327,905,32.42753623,49,37.5,22,3391,18.92,140,552
2446,www.sfgate.com,http://www.sfgate.com/49ers/article/49ers-stats-and-facts-vs-Patriots-10627061.php,Reliable,84.95,13,11.4,13.04749824,11.72727273,78,196,0,121,330,69.37984496,22,15.5,14.8,1292,11.89,41,258
2447,www.sfgate.com,http://www.sfgate.com/opinion/chopra/article/All-of-Us-Doctor-and-Patients-Need-to-Face-up-10627301.php,Reliable,67.74,16.1,14.5,16.24751478,12.01818182,345,961,3,694,1984,13.54009077,110,17,19.2,7668,19.02,312,1322
2448,www.huffingtonpost.com,http://www.huffingtonpost.com/entry/ways-to-be-a-good-host_us_5824e551e4b034e38990b798,Reliable,79.86,12.2,11.9,12.94005547,8.407407407,89,533,0,366,920,26.28487518,81,17,16.9,3823,16.24,129,681
2449,indianexpress.com,http://indianexpress.com/article/world/world-news/haiti-presidential-election-redo-goes-well-long-vote-count-begins-4386878/,Reliable,67.32,16.7,15.6,18.66234138,12.43333333,49,305,0,221,568,47.98927614,30,14.2,21.9,2316,19.61,109,373
2450,www.reuters.com,http://www.reuters.com/article/us-colorado-sheriff-idUSKBN13G293,Reliable,42.95,20,18.6,18.81543716,11.4375,53,148,0,112,332,97.81420765,16,14.2,24.3,1217,22.46,56,183
2451,www.yahoo.com,https://www.yahoo.com/news/guggenheim-museum-helsinki-gets-preliminary-approval-174943814.html?ref=gs,Reliable,47.94,16.3,15.9,21.78901099,14.85714286,19,85,0,65,174,172.1153846,7,16.875,22.1,688,21.75,36,104
2452,www.reuters.com,http://www.reuters.com/article/global-precious-idUSL8N1DM3W8,Reliable,76.69,18.6,15,16.01603083,11.53333333,76,399,0,274,725,34.4894027,45,30,24.6,2951,17.24,122,519
2453,www.cbsnews.com,http://www.cbsnews.com/news/team-usa-women-soccer-captains-on-equal-pay-60-minutes-overtime/,Reliable,77.09,13.2,12.9,14.66227106,11.14285714,82,248,0,163,422,57.37179487,28,10.5,17.6,1739,15.44,64,312
2454,www.latimes.com,http://www.latimes.com/sports/ucla/la-sp-ucla-football-20161120-story.html,Reliable,78.22,13.5,13.7,12.77780335,10.02531646,167,648,0,432,1090,22.6010101,79,16,17.7,4501,15.73,134,792
2455,www.ndtv.com,http://www.ndtv.com/india-news/rs-4-lakh-in-fake-2-000-rupee-notes-seized-in-odisha-1-arrested-1628438,Reliable,67.98,47.8,0,15.42153056,11.7826087,59,216,0,154,396,66.05166052,23,36.5,61,1545,17.43,59,271
2456,www.latimes.com,http://www.latimes.com/business/hiltzik/la-fi-hiltzik-trump-university-20161121-story.html,Reliable,55.76,20.7,19.2,17.90357115,15.48275862,86,358,0,281,726,39.86636971,29,19.25,27,2840,21.53,109,449
2457,www.cbsnews.com,http://www.cbsnews.com/videos/how-zapruder-jfk-assassination-film-changed-the-media-landscape/,Reliable,61.91,14.6,13,16.68051948,9.428571429,18,51,0,30,103,271.2121212,7,13,17.7,391,18.5,18,66
2458,www.washingtonpost.com,https://www.washingtonpost.com/news/volokh-conspiracy/wp/2016/11/21/final-papers-posted-from-the-george-washington-law-reviews-cfaa-symposium/,Reliable,79.43,11.2,11.9,13.08050314,8.833333333,29,85,0,56,150,168.8679245,12,8.916666667,12.8,580,14.55,20,106
2459,www.cnet.com,https://www.cnet.com/roadshow/news/a-gigafactory-of-ones-own-vw-may-build-itself-a-battery-factory/,Reliable,51.68,17.2,17.3,17.01393035,11.16666667,37,165,0,120,345,89.05472637,18,14.4,19.7,1267,19.38,53,201
2460,people.com,http://people.com/movies/warren-beatty-rules-dont-apply-famous-ex-lovers/,Reliable,79.99,16.5,14.4,14.00394089,8.285714286,65,224,0,159,416,61.72413793,35,12.6,19.8,1625,17.06,63,290
2461,www.huffingtonpost.com,http://www.huffingtonpost.com/brown-girl-magazine/you-cannot-designate-your_b_13098646.html,Reliable,70.51,15.2,14.6,13.41498838,9.287878788,63,492,0,304,906,29.20065253,66,10.83333333,18.5,3441,15.55,118,613
2462,www.yahoo.com,https://www.yahoo.com/news/nasas-impossible-emdrive-verified-independent-173352873.html?ref=gs,Reliable,77.81,16.7,15.9,15.34951076,10.42857143,18,227,0,161,420,61.30136986,28,23.33333333,20,1650,17.06,67,292
2463,www.usatoday.com,http://www.usatoday.com/story/news/world/2016/11/21/battle-isils-syrian-headquarters-huge-test-us-backed-forces/94089936/,Reliable,58.48,14.4,15.7,17.03684949,12.80434783,172,488,0,403,947,30.39049236,46,24.66666667,19.2,3743,19.09,146,589
2464,www.washingtonpost.com,https://www.washingtonpost.com/news/sports/wp/2016/11/21/firing-charlie-strong-may-create-more-problems-than-it-solves-for-texas/,Reliable,85.17,18.2,14,14.15180673,11.51724138,98,485,0,340,860,26.79640719,58,12.2,23.1,3507,16.37,126,668
2465,newsinfo.inquirer.net,http://newsinfo.inquirer.net/846598/trump-auditions-cabinet-prospects-high-above-manhattan,Reliable,54.82,16.8,16.4,20.43910256,16.41025641,153,520,0,400,1035,27.96875,39,17.5,21.2,4035,20.43,190,640
2466,www.nydailynews.com,http://www.nydailynews.com/new-york/woman-critical-condition-fall-midtown-building-article-1.2882078,Reliable,72.69,13.2,13.7,12.05714286,7.142857143,23,82,0,50,154,179,14,12.6,14.5,574,14.9,18,100
2467,www.sfgate.com,http://www.sfgate.com/business/technology/article/Why-fingers-make-handy-if-not-foolproof-digital-10627188.php,Reliable,50.15,22.7,20.2,18.62198858,12.6779661,64,590,2,458,1238,23.93048128,59,18,28.6,4762,21.88,216,748
2468,www.reuters.com,http://www.reuters.com/article/us-arista-networks-cisco-systems-imports-idUSKBN13G2F8,Reliable,39.42,18.2,16.7,22.10997783,14.90909091,57,138,0,113,292,109.1463415,11,14.4,22.9,1117,21.82,58,164
2469,www.latimes.com,http://www.latimes.com/sports/clippers/la-sp-clippers-report-20161120-story.html,Reliable,98.31,11.8,11,10.14121511,6.904761905,53,217,0,143,353,61.72413793,42,19.33333333,15.9,1462,13.63,39,290
2470,www.latimes.com,http://www.latimes.com/ct-breitbart-news-expansion-20161121-story.html,Reliable,48.7,22.1,20.4,17.47664067,14.10638298,131,529,0,409,1107,26.9984917,47,25,27,4177,21.13,163,663
2471,www.nydailynews.com,http://www.nydailynews.com/new-york/sand-trucks-protect-thanksgiving-day-parade-nypd-article-1.2882074,Reliable,66.19,21.8,19.6,15.5972028,13.53846154,93,290,0,194,532,50.85227273,26,25.33333333,28.7,2125,18.64,72,352
2472,www.usatoday.com,http://www.usatoday.com/story/news/world/2016/11/21/earthquake-fukushima-japan/94237070/,Reliable,72.08,11.5,10.4,13.41025892,7.739130435,39,149,2,110,266,100.5617978,23,8.333333333,15.9,1109,17.16,37,178
2473,indianexpress.com,http://indianexpress.com/article/india/india-news-india/dmk-urges-centre-to-declare-tamil-nadu-drought-hit-hits-out-at-aiadmk-4387983/,Reliable,64.79,17.1,14.8,18.02253259,14.91666667,69,294,0,221,539,50,24,15,23.5,2218,19.33,90,358
2474,indianexpress.com,http://indianexpress.com/article/india/india-news-india/demonetisation-parliament-live-updates-lok-sabha-rajya-sabha-congress-narendra-modi-4387044/,Reliable,38.08,24.1,21.4,15.55789474,7.894736842,35,129,0,102,291,119.3333333,19,25,28.4,1064,23.8,39,150
